leto,kdo,komu,tocke
2012,by,tr,0
2012,by,ba,0
2012,by,mt,5
2012,by,ua,12
2012,by,mk,2
2012,by,no,3
2012,by,bg,0
2012,by,hr,1
2012,by,pt,0
2012,by,ge,6
2012,by,nl,0
2012,by,by,0
2012,by,si,0
2012,by,sk,0
2012,ba,se,7
2012,ba,rs,10
2012,ba,lt,0
2012,ba,ee,0
2012,ba,tr,6
2012,ba,ba,0
2012,ba,mt,0
2012,ba,ua,2
2012,ba,mk,8
2012,ba,no,1
2012,ba,bg,3
2012,ba,hr,12
2012,ba,pt,4
2012,ba,ge,0
2012,ba,nl,0
2012,ba,by,0
2012,ba,si,5
2012,ba,sk,0
2012,bg,se,10
2012,bg,rs,12
2012,bg,lt,4
2012,bg,ee,3
2012,bg,tr,8
2012,bg,ba,1
2012,bg,mt,6
2012,bg,ua,5
2012,bg,mk,7
2012,bg,no,2
2012,bg,bg,0
2012,bg,hr,0
2012,bg,pt,0
2012,bg,ge,0
2012,bg,nl,0
2012,bg,by,0
2012,bg,si,0
2012,bg,sk,0
2012,hr,se,6
2012,hr,rs,10
2012,hr,lt,4
2012,hr,ee,0
2012,hr,tr,0
2012,hr,ba,12
2012,hr,mt,5
2012,hr,ua,1
2012,hr,mk,7
2012,hr,no,0
2012,hr,bg,0
2012,hr,hr,0
2012,hr,pt,3
2012,hr,ge,0
2012,hr,nl,0
2012,hr,by,2
2012,hr,si,8
2012,hr,sk,0
2012,ee,se,12
2012,ee,rs,1
2012,ee,lt,10
2012,ee,ee,0
2012,ee,tr,2
2012,ee,ba,0
2012,ee,mt,3
2012,ee,ua,5
2012,ee,mk,0
2012,ee,no,8
2012,ee,bg,0
2012,ee,hr,0
2012,ee,pt,0
2012,ee,ge,4
2012,ee,nl,7
2012,ee,by,0
2012,ee,si,0
2012,ee,sk,6
2012,fr,se,6
2012,fr,rs,12
2012,fr,lt,5
2012,fr,ee,10
2012,fr,tr,7
2012,fr,ba,4
2012,fr,mt,0
2012,fr,ua,2
2012,fr,mk,0
2012,fr,no,0
2012,fr,bg,3
2012,fr,hr,0
2012,fr,pt,8
2012,fr,ge,0
2012,fr,nl,0
2012,fr,by,0
2012,fr,si,0
2012,fr,sk,1
2012,ge,se,12
2012,ge,rs,10
2012,ge,lt,5
2012,ge,ee,7
2012,ge,tr,3
2012,ge,ba,2
2012,ge,mt,4
2012,ge,ua,6
2012,ge,mk,1
2012,ge,no,0
2012,ge,bg,0
2012,ge,hr,0
2012,ge,pt,0
2012,ge,ge,0
2012,ge,nl,0
2012,ge,by,8
2012,ge,si,0
2012,ge,sk,0
2012,de,se,12
2012,de,rs,10
2012,de,lt,0
2012,de,ee,7
2012,de,tr,6
2012,de,ba,5
2012,de,mt,0
2012,de,ua,0
2012,de,mk,0
2012,de,no,0
2012,de,bg,2
2012,de,hr,1
2012,de,pt,3
2012,de,ge,0
2012,de,nl,8
2012,de,by,0
2012,de,si,4
2012,de,sk,0
2012,lt,se,10
2012,lt,rs,2
2012,lt,lt,0
2012,lt,ee,8
2012,lt,tr,0
2012,lt,ba,0
2012,lt,mt,6
2012,lt,ua,5
2012,lt,mk,0
2012,lt,no,4
2012,lt,bg,0
2012,lt,hr,0
2012,lt,pt,1
2012,lt,ge,12
2012,lt,nl,3
2012,lt,by,7
2012,lt,si,0
2012,lt,sk,0
2012,mt,se,8
2012,mt,rs,5
2012,mt,lt,10
2012,mt,ee,0
2012,mt,tr,12
2012,mt,ba,0
2012,mt,mt,0
2012,mt,ua,6
2012,mt,mk,1
2012,mt,no,3
2012,mt,bg,2
2012,mt,hr,0
2012,mt,pt,0
2012,mt,ge,0
2012,mt,nl,0
2012,mt,by,4
2012,mt,si,0
2012,mt,sk,7
2012,nl,se,12
2012,nl,rs,10
2012,nl,lt,4
2012,nl,ee,8
2012,nl,tr,7
2012,nl,ba,5
2012,nl,mt,2
2012,nl,ua,0
2012,nl,mk,0
2012,nl,no,3
2012,nl,bg,0
2012,nl,hr,0
2012,nl,pt,6
2012,nl,ge,0
2012,nl,nl,0
2012,nl,by,1
2012,nl,si,0
2012,nl,sk,0
2012,mk,se,8
2012,mk,rs,12
2012,mk,lt,0
2012,mk,ee,0
2012,mk,tr,10
2012,mk,ba,5
2012,mk,mt,2
2012,mk,ua,3
2012,mk,mk,0
2012,mk,no,0
2012,mk,bg,6
2012,mk,hr,7
2012,mk,pt,0
2012,mk,ge,0
2012,mk,nl,0
2012,mk,by,1
2012,mk,si,4
2012,mk,sk,0
2012,no,se,12
2012,no,rs,10
2012,no,lt,7
2012,no,ee,8
2012,no,tr,1
2012,no,ba,4
2012,no,mt,0
2012,no,ua,2
2012,no,mk,0
2012,no,no,0
2012,no,bg,6
2012,no,hr,0
2012,no,pt,5
2012,no,ge,0
2012,no,nl,3
2012,no,by,0
2012,no,si,0
2012,no,sk,0
2012,pt,se,10
2012,pt,rs,8
2012,pt,lt,7
2012,pt,ee,12
2012,pt,tr,0
2012,pt,ba,5
2012,pt,mt,0
2012,pt,ua,2
2012,pt,mk,0
2012,pt,no,3
2012,pt,bg,6
2012,pt,hr,0
2012,pt,pt,0
2012,pt,ge,1
2012,pt,nl,0
2012,pt,by,0
2012,pt,si,0
2012,pt,sk,4
2012,rs,se,7
2012,rs,rs,0
2012,rs,lt,6
2012,rs,ee,0
2012,rs,tr,0
2012,rs,ba,5
2012,rs,mt,3
2012,rs,ua,4
2012,rs,mk,8
2012,rs,no,0
2012,rs,bg,2
2012,rs,hr,12
2012,rs,pt,0
2012,rs,ge,0
2012,rs,nl,0
2012,rs,by,0
2012,rs,si,10
2012,rs,sk,1
2012,sk,se,12
2012,sk,rs,8
2012,sk,lt,7
2012,sk,ee,10
2012,sk,tr,3
2012,sk,ba,6
2012,sk,mt,2
2012,sk,ua,1
2012,sk,mk,0
2012,sk,no,4
2012,sk,bg,0
2012,sk,hr,0
2012,sk,pt,5
2012,sk,ge,0
2012,sk,nl,0
2012,sk,by,0
2012,sk,si,0
2012,sk,sk,0
2012,si,se,10
2012,si,rs,12
2012,si,lt,7
2012,si,ee,1
2012,si,tr,0
2012,si,ba,5
2012,si,mt,4
2012,si,ua,0
2012,si,mk,6
2012,si,no,0
2012,si,bg,0
2012,si,hr,8
2012,si,pt,3
2012,si,ge,0
2012,si,nl,2
2012,si,by,0
2012,si,si,0
2012,si,sk,0
2012,se,se,0
2012,se,rs,8
2012,se,lt,2
2012,se,ee,12
2012,se,tr,7
2012,se,ba,5
2012,se,mt,4
2012,se,ua,6
2012,se,mk,0
2012,se,no,10
2012,se,bg,0
2012,se,hr,0
2012,se,pt,0
2012,se,ge,0
2012,se,nl,1
2012,se,by,0
2012,se,si,0
2012,se,sk,3
2012,tr,se,5
2012,tr,rs,0
2012,tr,lt,2
2012,tr,ee,0
2012,tr,tr,0
2012,tr,ba,12
2012,tr,mt,6
2012,tr,ua,0
2012,tr,mk,8
2012,tr,no,4
2012,tr,bg,10
2012,tr,hr,0
2012,tr,pt,1
2012,tr,ge,3
2012,tr,nl,7
2012,tr,by,0
2012,tr,si,0
2012,tr,sk,0
2012,ua,se,7
2012,ua,rs,8
2012,ua,lt,4
2012,ua,ee,3
2012,ua,tr,2
2012,ua,ba,0
2012,ua,mt,6
2012,ua,ua,0
2012,ua,mk,5
2012,ua,no,0
2012,ua,bg,0
2012,ua,hr,1
2012,ua,pt,0
2012,ua,ge,10
2012,ua,nl,0
2012,ua,by,12
2012,ua,si,0
2012,ua,sk,0
2012,gb,se,8
2012,gb,rs,3
2012,gb,lt,10
2012,gb,ee,7
2012,gb,tr,6
2012,gb,ba,1
2012,gb,mt,12
2012,gb,ua,2
2012,gb,mk,0
2012,gb,no,0
2012,gb,bg,5
2012,gb,hr,0
2012,gb,pt,0
2012,gb,ge,0
2012,gb,nl,4
2012,gb,by,0
2012,gb,si,0
2012,gb,sk,0
2013,al,dk,1
2013,al,az,7
2013,al,ua,0
2013,al,no,2
2013,al,ru,0
2013,al,gr,10
2013,al,it,12
2013,al,mt,0
2013,al,nl,4
2013,al,hu,8
2013,al,md,0
2013,al,be,0
2013,al,ro,5
2013,al,se,0
2013,al,ge,0
2013,al,by,0
2013,al,is,0
2013,al,am,0
2013,al,gb,0
2013,al,ee,0
2013,al,de,3
2013,al,lt,0
2013,al,fr,0
2013,al,fi,0
2013,al,es,6
2013,al,ie,0
2013,am,dk,4
2013,am,az,0
2013,am,ua,12
2013,am,no,3
2013,am,ru,7
2013,am,gr,8
2013,am,it,1
2013,am,mt,6
2013,am,nl,0
2013,am,hu,0
2013,am,md,0
2013,am,be,0
2013,am,ro,0
2013,am,se,0
2013,am,ge,10
2013,am,by,5
2013,am,is,0
2013,am,am,0
2013,am,gb,0
2013,am,ee,0
2013,am,de,0
2013,am,lt,0
2013,am,fr,2
2013,am,fi,0
2013,am,es,0
2013,am,ie,0
2013,at,dk,5
2013,at,az,12
2013,at,ua,1
2013,at,no,0
2013,at,ru,0
2013,at,gr,7
2013,at,it,10
2013,at,mt,0
2013,at,nl,8
2013,at,hu,0
2013,at,md,2
2013,at,be,3
2013,at,ro,4
2013,at,se,0
2013,at,ge,0
2013,at,by,0
2013,at,is,0
2013,at,am,0
2013,at,gb,0
2013,at,ee,0
2013,at,de,6
2013,at,lt,0
2013,at,fr,0
2013,at,fi,0
2013,at,es,0
2013,at,ie,0
2013,az,dk,5
2013,az,az,0
2013,az,ua,12
2013,az,no,2
2013,az,ru,0
2013,az,gr,4
2013,az,it,0
2013,az,mt,8
2013,az,nl,0
2013,az,hu,0
2013,az,md,1
2013,az,be,0
2013,az,ro,6
2013,az,se,0
2013,az,ge,10
2013,az,by,7
2013,az,is,0
2013,az,am,0
2013,az,gb,0
2013,az,ee,0
2013,az,de,0
2013,az,lt,3
2013,az,fr,0
2013,az,fi,0
2013,az,es,0
2013,az,ie,0
2013,by,dk,1
2013,by,az,10
2013,by,ua,12
2013,by,no,3
2013,by,ru,8
2013,by,gr,6
2013,by,it,0
2013,by,mt,7
2013,by,nl,0
2013,by,hu,0
2013,by,md,4
2013,by,be,0
2013,by,ro,0
2013,by,se,0
2013,by,ge,0
2013,by,by,0
2013,by,is,0
2013,by,am,2
2013,by,gb,0
2013,by,ee,0
2013,by,de,0
2013,by,lt,5
2013,by,fr,0
2013,by,fi,0
2013,by,es,0
2013,by,ie,0
2013,be,dk,10
2013,be,az,5
2013,be,ua,8
2013,be,no,7
2013,be,ru,4
2013,be,gr,2
2013,be,it,6
2013,be,mt,0
2013,be,nl,12
2013,be,hu,0
2013,be,md,3
2013,be,be,0
2013,be,ro,0
2013,be,se,1
2013,be,ge,0
2013,be,by,0
2013,be,is,0
2013,be,am,0
2013,be,gb,0
2013,be,ee,0
2013,be,de,0
2013,be,lt,0
2013,be,fr,0
2013,be,fi,0
2013,be,es,0
2013,be,ie,0
2013,bg,dk,2
2013,bg,az,12
2013,bg,ua,10
2013,bg,no,1
2013,bg,ru,5
2013,bg,gr,7
2013,bg,it,0
2013,bg,mt,0
2013,bg,nl,0
2013,bg,hu,6
2013,bg,md,3
2013,bg,be,0
2013,bg,ro,0
2013,bg,se,4
2013,bg,ge,0
2013,bg,by,0
2013,bg,is,0
2013,bg,am,8
2013,bg,gb,0
2013,bg,ee,0
2013,bg,de,0
2013,bg,lt,0
2013,bg,fr,0
2013,bg,fi,0
2013,bg,es,0
2013,bg,ie,0
2013,hr,dk,10
2013,hr,az,7
2013,hr,ua,12
2013,hr,no,3
2013,hr,ru,6
2013,hr,gr,5
2013,hr,it,8
2013,hr,mt,0
2013,hr,nl,2
2013,hr,hu,4
2013,hr,md,0
2013,hr,be,0
2013,hr,ro,0
2013,hr,se,1
2013,hr,ge,0
2013,hr,by,0
2013,hr,is,0
2013,hr,am,0
2013,hr,gb,0
2013,hr,ee,0
2013,hr,de,0
2013,hr,lt,0
2013,hr,fr,0
2013,hr,fi,0
2013,hr,es,0
2013,hr,ie,0
2013,cy,dk,7
2013,cy,az,8
2013,cy,ua,10
2013,cy,no,4
2013,cy,ru,5
2013,cy,gr,12
2013,cy,it,6
2013,cy,mt,3
2013,cy,nl,0
2013,cy,hu,0
2013,cy,md,0
2013,cy,be,0
2013,cy,ro,0
2013,cy,se,0
2013,cy,ge,0
2013,cy,by,0
2013,cy,is,0
2013,cy,am,0
2013,cy,gb,0
2013,cy,ee,0
2013,cy,de,0
2013,cy,lt,0
2013,cy,fr,1
2013,cy,fi,0
2013,cy,es,0
2013,cy,ie,2
2013,dk,dk,0
2013,dk,az,0
2013,dk,ua,3
2013,dk,no,12
2013,dk,ru,7
2013,dk,gr,6
2013,dk,it,0
2013,dk,mt,4
2013,dk,nl,10
2013,dk,hu,0
2013,dk,md,0
2013,dk,be,5
2013,dk,ro,0
2013,dk,se,8
2013,dk,ge,0
2013,dk,by,0
2013,dk,is,1
2013,dk,am,0
2013,dk,gb,0
2013,dk,ee,0
2013,dk,de,0
2013,dk,lt,0
2013,dk,fr,0
2013,dk,fi,2
2013,dk,es,0
2013,dk,ie,0
2013,ee,dk,8
2013,ee,az,0
2013,ee,ua,10
2013,ee,no,3
2013,ee,ru,12
2013,ee,gr,0
2013,ee,it,0
2013,ee,mt,5
2013,ee,nl,7
2013,ee,hu,4
2013,ee,md,0
2013,ee,be,2
2013,ee,ro,0
2013,ee,se,1
2013,ee,ge,0
2013,ee,by,0
2013,ee,is,6
2013,ee,am,0
2013,ee,gb,0
2013,ee,ee,0
2013,ee,de,0
2013,ee,lt,0
2013,ee,fr,0
2013,ee,fi,0
2013,ee,es,0
2013,ee,ie,0
2013,fi,dk,7
2013,fi,az,0
2013,fi,ua,0
2013,fi,no,12
2013,fi,ru,2
2013,fi,gr,1
2013,fi,it,0
2013,fi,mt,0
2013,fi,nl,8
2013,fi,hu,10
2013,fi,md,0
2013,fi,be,3
2013,fi,ro,0
2013,fi,se,4
2013,fi,ge,0
2013,fi,by,0
2013,fi,is,5
2013,fi,am,0
2013,fi,gb,0
2013,fi,ee,6
2013,fi,de,0
2013,fi,lt,0
2013,fi,fr,0
2013,fi,fi,0
2013,fi,es,0
2013,fi,ie,0
2013,fr,dk,12
2013,fr,az,8
2013,fr,ua,0
2013,fr,no,0
2013,fr,ru,6
2013,fr,gr,0
2013,fr,it,10
2013,fr,mt,2
2013,fr,nl,0
2013,fr,hu,0
2013,fr,md,4
2013,fr,be,5
2013,fr,ro,1
2013,fr,se,0
2013,fr,ge,0
2013,fr,by,0
2013,fr,is,0
2013,fr,am,7
2013,fr,gb,0
2013,fr,ee,0
2013,fr,de,0
2013,fr,lt,0
2013,fr,fr,0
2013,fr,fi,3
2013,fr,es,0
2013,fr,ie,0
2013,ge,dk,7
2013,ge,az,12
2013,ge,ua,8
2013,ge,no,4
2013,ge,ru,6
2013,ge,gr,0
2013,ge,it,2
2013,ge,mt,3
2013,ge,nl,0
2013,ge,hu,0
2013,ge,md,0
2013,ge,be,0
2013,ge,ro,0
2013,ge,se,0
2013,ge,ge,0
2013,ge,by,5
2013,ge,is,0
2013,ge,am,10
2013,ge,gb,0
2013,ge,ee,0
2013,ge,de,0
2013,ge,lt,1
2013,ge,fr,0
2013,ge,fi,0
2013,ge,es,0
2013,ge,ie,0
2013,de,dk,10
2013,de,az,4
2013,de,ua,0
2013,de,no,7
2013,de,ru,2
2013,de,gr,6
2013,de,it,0
2013,de,mt,5
2013,de,nl,0
2013,de,hu,12
2013,de,md,0
2013,de,be,0
2013,de,ro,0
2013,de,se,3
2013,de,ge,0
2013,de,by,0
2013,de,is,8
2013,de,am,0
2013,de,gb,0
2013,de,ee,0
2013,de,de,0
2013,de,lt,0
2013,de,fr,0
2013,de,fi,1
2013,de,es,0
2013,de,ie,0
2013,gr,dk,7
2013,gr,az,12
2013,gr,ua,8
2013,gr,no,4
2013,gr,ru,0
2013,gr,gr,0
2013,gr,it,6
2013,gr,mt,3
2013,gr,nl,0
2013,gr,hu,2
2013,gr,md,0
2013,gr,be,0
2013,gr,ro,10
2013,gr,se,0
2013,gr,ge,5
2013,gr,by,1
2013,gr,is,0
2013,gr,am,0
2013,gr,gb,0
2013,gr,ee,0
2013,gr,de,0
2013,gr,lt,0
2013,gr,fr,0
2013,gr,fi,0
2013,gr,es,0
2013,gr,ie,0
2013,hu,dk,10
2013,hu,az,12
2013,hu,ua,7
2013,hu,no,2
2013,hu,ru,0
2013,hu,gr,1
2013,hu,it,0
2013,hu,mt,8
2013,hu,nl,5
2013,hu,hu,0
2013,hu,md,0
2013,hu,be,4
2013,hu,ro,0
2013,hu,se,0
2013,hu,ge,0
2013,hu,by,0
2013,hu,is,6
2013,hu,am,3
2013,hu,gb,0
2013,hu,ee,0
2013,hu,de,0
2013,hu,lt,0
2013,hu,fr,0
2013,hu,fi,0
2013,hu,es,0
2013,hu,ie,0
2013,is,dk,12
2013,is,az,7
2013,is,ua,3
2013,is,no,10
2013,is,ru,1
2013,is,gr,0
2013,is,it,0
2013,is,mt,5
2013,is,nl,8
2013,is,hu,0
2013,is,md,0
2013,is,be,0
2013,is,ro,6
2013,is,se,4
2013,is,ge,0
2013,is,by,0
2013,is,is,0
2013,is,am,0
2013,is,gb,0
2013,is,ee,0
2013,is,de,0
2013,is,lt,0
2013,is,fr,2
2013,is,fi,0
2013,is,es,0
2013,is,ie,0
2013,ie,dk,12
2013,ie,az,2
2013,ie,ua,8
2013,ie,no,0
2013,ie,ru,10
2013,ie,gr,0
2013,ie,it,0
2013,ie,mt,0
2013,ie,nl,6
2013,ie,hu,0
2013,ie,md,3
2013,ie,be,4
2013,ie,ro,0
2013,ie,se,5
2013,ie,ge,0
2013,ie,by,0
2013,ie,is,0
2013,ie,am,0
2013,ie,gb,7
2013,ie,ee,0
2013,ie,de,0
2013,ie,lt,1
2013,ie,fr,0
2013,ie,fi,0
2013,ie,es,0
2013,ie,ie,0
2013,il,dk,8
2013,il,az,12
2013,il,ua,10
2013,il,no,6
2013,il,ru,7
2013,il,gr,2
2013,il,it,0
2013,il,mt,0
2013,il,nl,0
2013,il,hu,0
2013,il,md,1
2013,il,be,0
2013,il,ro,0
2013,il,se,0
2013,il,ge,0
2013,il,by,3
2013,il,is,0
2013,il,am,0
2013,il,gb,0
2013,il,ee,0
2013,il,de,5
2013,il,lt,0
2013,il,fr,0
2013,il,fi,4
2013,il,es,0
2013,il,ie,0
2013,it,dk,12
2013,it,az,0
2013,it,ua,5
2013,it,no,8
2013,it,ru,0
2013,it,gr,7
2013,it,it,0
2013,it,mt,10
2013,it,nl,0
2013,it,hu,3
2013,it,md,4
2013,it,be,0
2013,it,ro,1
2013,it,se,0
2013,it,ge,0
2013,it,by,0
2013,it,is,0
2013,it,am,0
2013,it,gb,0
2013,it,ee,0
2013,it,de,0
2013,it,lt,6
2013,it,fr,0
2013,it,fi,0
2013,it,es,2
2013,it,ie,0
2013,lv,dk,6
2013,lv,az,3
2013,lv,ua,7
2013,lv,no,8
2013,lv,ru,12
2013,lv,gr,1
2013,lv,it,0
2013,lv,mt,5
2013,lv,nl,0
2013,lv,hu,0
2013,lv,md,0
2013,lv,be,2
2013,lv,ro,0
2013,lv,se,4
2013,lv,ge,0
2013,lv,by,0
2013,lv,is,0
2013,lv,am,0
2013,lv,gb,0
2013,lv,ee,10
2013,lv,de,0
2013,lv,lt,0
2013,lv,fr,0
2013,lv,fi,0
2013,lv,es,0
2013,lv,ie,0
2013,lt,dk,2
2013,lt,az,12
2013,lt,ua,10
2013,lt,no,6
2013,lt,ru,7
2013,lt,gr,0
2013,lt,it,0
2013,lt,mt,0
2013,lt,nl,4
2013,lt,hu,5
2013,lt,md,0
2013,lt,be,0
2013,lt,ro,0
2013,lt,se,0
2013,lt,ge,8
2013,lt,by,1
2013,lt,is,0
2013,lt,am,0
2013,lt,gb,0
2013,lt,ee,3
2013,lt,de,0
2013,lt,lt,0
2013,lt,fr,0
2013,lt,fi,0
2013,lt,es,0
2013,lt,ie,0
2013,mt,dk,6
2013,mt,az,12
2013,mt,ua,10
2013,mt,no,3
2013,mt,ru,0
2013,mt,gr,4
2013,mt,it,8
2013,mt,mt,0
2013,mt,nl,0
2013,mt,hu,0
2013,mt,md,0
2013,mt,be,0
2013,mt,ro,7
2013,mt,se,0
2013,mt,ge,0
2013,mt,by,2
2013,mt,is,0
2013,mt,am,1
2013,mt,gb,5
2013,mt,ee,0
2013,mt,de,0
2013,mt,lt,0
2013,mt,fr,0
2013,mt,fi,0
2013,mt,es,0
2013,mt,ie,0
2013,md,dk,6
2013,md,az,8
2013,md,ua,12
2013,md,no,2
2013,md,ru,7
2013,md,gr,0
2013,md,it,0
2013,md,mt,0
2013,md,nl,0
2013,md,hu,0
2013,md,md,0
2013,md,be,0
2013,md,ro,10
2013,md,se,5
2013,md,ge,3
2013,md,by,4
2013,md,is,0
2013,md,am,1
2013,md,gb,0
2013,md,ee,0
2013,md,de,0
2013,md,lt,0
2013,md,fr,0
2013,md,fi,0
2013,md,es,0
2013,md,ie,0
2013,me,dk,10
2013,me,az,12
2013,me,ua,0
2013,me,no,4
2013,me,ru,7
2013,me,gr,8
2013,me,it,6
2013,me,mt,0
2013,me,nl,0
2013,me,hu,0
2013,me,md,5
2013,me,be,0
2013,me,ro,1
2013,me,se,0
2013,me,ge,2
2013,me,by,3
2013,me,is,0
2013,me,am,0
2013,me,gb,0
2013,me,ee,0
2013,me,de,0
2013,me,lt,0
2013,me,fr,0
2013,me,fi,0
2013,me,es,0
2013,me,ie,0
2013,nl,dk,10
2013,nl,az,2
2013,nl,ua,5
2013,nl,no,6
2013,nl,ru,4
2013,nl,gr,1
2013,nl,it,0
2013,nl,mt,8
2013,nl,nl,0
2013,nl,hu,7
2013,nl,md,0
2013,nl,be,12
2013,nl,ro,0
2013,nl,se,3
2013,nl,ge,0
2013,nl,by,0
2013,nl,is,0
2013,nl,am,0
2013,nl,gb,0
2013,nl,ee,0
2013,nl,de,0
2013,nl,lt,0
2013,nl,fr,0
2013,nl,fi,0
2013,nl,es,0
2013,nl,ie,0
2013,mk,dk,12
2013,mk,az,0
2013,mk,ua,0
2013,mk,no,8
2013,mk,ru,6
2013,mk,gr,4
2013,mk,it,10
2013,mk,mt,3
2013,mk,nl,2
2013,mk,hu,0
2013,mk,md,7
2013,mk,be,0
2013,mk,ro,0
2013,mk,se,0
2013,mk,ge,0
2013,mk,by,5
2013,mk,is,0
2013,mk,am,0
2013,mk,gb,0
2013,mk,ee,0
2013,mk,de,0
2013,mk,lt,0
2013,mk,fr,1
2013,mk,fi,0
2013,mk,es,0
2013,mk,ie,0
2013,no,dk,7
2013,no,az,0
2013,no,ua,1
2013,no,no,0
2013,no,ru,0
2013,no,gr,5
2013,no,it,0
2013,no,mt,10
2013,no,nl,8
2013,no,hu,2
2013,no,md,0
2013,no,be,3
2013,no,ro,6
2013,no,se,12
2013,no,ge,0
2013,no,by,0
2013,no,is,4
2013,no,am,0
2013,no,gb,0
2013,no,ee,0
2013,no,de,0
2013,no,lt,0
2013,no,fr,0
2013,no,fi,0
2013,no,es,0
2013,no,ie,0
2013,ro,dk,6
2013,ro,az,10
2013,ro,ua,4
2013,ro,no,8
2013,ro,ru,0
2013,ro,gr,7
2013,ro,it,1
2013,ro,mt,5
2013,ro,nl,2
2013,ro,hu,0
2013,ro,md,12
2013,ro,be,0
2013,ro,ro,0
2013,ro,se,0
2013,ro,ge,0
2013,ro,by,0
2013,ro,is,0
2013,ro,am,0
2013,ro,gb,3
2013,ro,ee,0
2013,ro,de,0
2013,ro,lt,0
2013,ro,fr,0
2013,ro,fi,0
2013,ro,es,0
2013,ro,ie,0
2013,ru,dk,4
2013,ru,az,12
2013,ru,ua,1
2013,ru,no,7
2013,ru,ru,0
2013,ru,gr,10
2013,ru,it,0
2013,ru,mt,0
2013,ru,nl,3
2013,ru,hu,0
2013,ru,md,6
2013,ru,be,8
2013,ru,ro,0
2013,ru,se,0
2013,ru,ge,5
2013,ru,by,0
2013,ru,is,0
2013,ru,am,2
2013,ru,gb,0
2013,ru,ee,0
2013,ru,de,0
2013,ru,lt,0
2013,ru,fr,0
2013,ru,fi,0
2013,ru,es,0
2013,ru,ie,0
2013,sm,dk,0
2013,sm,az,2
2013,sm,ua,0
2013,sm,no,7
2013,sm,ru,0
2013,sm,gr,12
2013,sm,it,4
2013,sm,mt,10
2013,sm,nl,0
2013,sm,hu,6
2013,sm,md,0
2013,sm,be,5
2013,sm,ro,0
2013,sm,se,0
2013,sm,ge,0
2013,sm,by,0
2013,sm,is,0
2013,sm,am,1
2013,sm,gb,0
2013,sm,ee,0
2013,sm,de,0
2013,sm,lt,0
2013,sm,fr,8
2013,sm,fi,3
2013,sm,es,0
2013,sm,ie,0
2013,rs,dk,12
2013,rs,az,5
2013,rs,ua,10
2013,rs,no,7
2013,rs,ru,8
2013,rs,gr,0
2013,rs,it,4
2013,rs,mt,0
2013,rs,nl,0
2013,rs,hu,2
2013,rs,md,6
2013,rs,be,3
2013,rs,ro,0
2013,rs,se,1
2013,rs,ge,0
2013,rs,by,0
2013,rs,is,0
2013,rs,am,0
2013,rs,gb,0
2013,rs,ee,0
2013,rs,de,0
2013,rs,lt,0
2013,rs,fr,0
2013,rs,fi,0
2013,rs,es,0
2013,rs,ie,0
2013,si,dk,12
2013,si,az,3
2013,si,ua,0
2013,si,no,5
2013,si,ru,10
2013,si,gr,0
2013,si,it,8
2013,si,mt,0
2013,si,nl,7
2013,si,hu,0
2013,si,md,0
2013,si,be,2
2013,si,ro,0
2013,si,se,6
2013,si,ge,0
2013,si,by,0
2013,si,is,4
2013,si,am,0
2013,si,gb,1
2013,si,ee,0
2013,si,de,0
2013,si,lt,0
2013,si,fr,0
2013,si,fi,0
2013,si,es,0
2013,si,ie,0
2013,es,dk,8
2013,es,az,7
2013,es,ua,10
2013,es,no,5
2013,es,ru,6
2013,es,gr,0
2013,es,it,12
2013,es,mt,1
2013,es,nl,0
2013,es,hu,0
2013,es,md,2
2013,es,be,0
2013,es,ro,0
2013,es,se,0
2013,es,ge,0
2013,es,by,0
2013,es,is,0
2013,es,am,0
2013,es,gb,4
2013,es,ee,0
2013,es,de,3
2013,es,lt,0
2013,es,fr,0
2013,es,fi,0
2013,es,es,0
2013,es,ie,0
2013,se,dk,10
2013,se,az,0
2013,se,ua,0
2013,se,no,12
2013,se,ru,5
2013,se,gr,0
2013,se,it,0
2013,se,mt,0
2013,se,nl,8
2013,se,hu,3
2013,se,md,0
2013,se,be,7
2013,se,ro,4
2013,se,se,0
2013,se,ge,0
2013,se,by,0
2013,se,is,6
2013,se,am,0
2013,se,gb,1
2013,se,ee,0
2013,se,de,0
2013,se,lt,0
2013,se,fr,0
2013,se,fi,0
2013,se,es,0
2013,se,ie,2
2013,ch,dk,3
2013,ch,az,6
2013,ch,ua,0
2013,ch,no,7
2013,ch,ru,0
2013,ch,gr,8
2013,ch,it,12
2013,ch,mt,0
2013,ch,nl,4
2013,ch,hu,10
2013,ch,md,0
2013,ch,be,0
2013,ch,ro,0
2013,ch,se,0
2013,ch,ge,0
2013,ch,by,0
2013,ch,is,5
2013,ch,am,0
2013,ch,gb,2
2013,ch,ee,0
2013,ch,de,1
2013,ch,lt,0
2013,ch,fr,0
2013,ch,fi,0
2013,ch,es,0
2013,ch,ie,0
2013,ua,dk,5
2013,ua,az,10
2013,ua,ua,0
2013,ua,no,3
2013,ua,ru,4
2013,ua,gr,0
2013,ua,it,0
2013,ua,mt,2
2013,ua,nl,0
2013,ua,hu,0
2013,ua,md,8
2013,ua,be,0
2013,ua,ro,0
2013,ua,se,0
2013,ua,ge,7
2013,ua,by,12
2013,ua,is,0
2013,ua,am,6
2013,ua,gb,0
2013,ua,ee,0
2013,ua,de,0
2013,ua,lt,1
2013,ua,fr,0
2013,ua,fi,0
2013,ua,es,0
2013,ua,ie,0
